ID	d1	ignore theme	d1	telugu	d1	english	d1	Clue	d1	Image	d1	Sound
4019	|	i_vowel_words	|	టు బి డన్	|	pi-li-ci	|	టు బి డన్_clue	|		|	
4020	|	i_vowel_words	|	టు బి డన్	|	pi-ri-ki	|	టు బి డన్_clue	|		|	
4021	|	i_vowel_words	|	టు బి డన్	|	si-ri	|	టు బి డన్_clue	|		|	
4022	|	i_vowel_words	|	టు బి డన్	|	ti-M-Di	|	టు బి డన్_clue	|		|	
4023	|	i_vowel_words	|	టు బి డన్	|	ti-ri-gi	|	టు బి డన్_clue	|		|	
4024	|	i_vowel_words	|	టు బి డన్	|	vi-ni	|	టు బి డన్_clue	|		|	
4025	|	i_vowel_words	|	టు బి డన్	|	vi-ri-ci	|	టు బి డన్_clue	|		|	
4026	|	i_vowel_words	|	టు బి డన్	|	vi-si-ri	|	టు బి డన్_clue	|		|	
4027	|	i_vowel_words	|	టు బి డన్	|	bi-gi	|	టు బి డన్_clue	|		|	
4028	|	i_vowel_words	|	టు బి డన్	|	ja-ri-gi	|	టు బి డన్_clue	|		|	
4029	|	i_vowel_words	|	టు బి డన్	|	vi-si-ri-M-di	|	టు బి డన్_clue	|		|	
4030	|	i_vowel_words	|	టు బి డన్	|	ti-ri-gi ti-ri-gi	|	టు బి డన్_clue	|		|	
4031	|	i_vowel_words	|	టు బి డన్	|	vi-ni-ki-Di	|	టు బి డన్_clue	|		|	
4032	|	i_vowel_words	|	టు బి డన్	|	li-pi	|	టు బి డన్_clue	|		|	
4033	|	i_vowel_words	|	టు బి డన్	|	mi-si-mi	|	టు బి డన్_clue	|		|	
4034	|	i_vowel_words	|	టు బి డన్	|	pi-si-ki	|	టు బి డన్_clue	|		|	
4035	|	Simple_Telugu_Words	|	ఆ తరం	|	that generation	|	ఆ తరం_clue	|		|	
4036	|	Simple_Telugu_Words	|	ఆభరణం 	|	ornament	|	ఆభరణం _clue	|		|	
4037	|	Simple_Telugu_Words	|	ఆచరణ	|	follow, practice	|	ఆచరణ_clue	|		|	
4038	|	Simple_Telugu_Words	|	ఆడ	|	female	|	ఆడ_clue	|		|	
4039	|	Simple_Telugu_Words	|	ఆడక	|	(transitive)	|	ఆడక_clue	|		|	
4040	|	Simple_Telugu_Words	|	ఆదరం 	|	hospitable	|	ఆదరం _clue	|		|	
4041	|	Simple_Telugu_Words	|	ఆదరణ	|	showing care and affection	|	ఆదరణ_clue	|		|	
4042	|	Simple_Telugu_Words	|	ఆడతనం	|	feminity	|	ఆడతనం_clue	|		|	
4043	|	Simple_Telugu_Words	|	ఆలయం	|	temple	|	ఆలయం_clue	|		|	
4044	|	Simple_Telugu_Words	|	ఆంక్ష	|	condition	|	ఆంక్ష_clue	|		|	
4045	|	Simple_Telugu_Words	|	ఆనక	|	after some time	|	ఆనక_clue	|		|	
4046	|	Simple_Telugu_Words	|	ఆనంద భంగం	|	obstacle to happiness	|	ఆనంద భంగం_clue	|		|	
4047	|	Simple_Telugu_Words	|	ఆనంద మకరందం	|	nectar of happiness	|	ఆనంద మకరందం_clue	|		|	
4048	|	Simple_Telugu_Words	|	ఆనందకం	|	something that gives happiness	|	ఆనందకం_clue	|		|	
4049	|	Simple_Telugu_Words	|	ఆనందం	|	happiness	|	ఆనందం_clue	|		|	
4050	|	Simple_Telugu_Words	|	ఆనంద మయం	|	filled with happiness	|	ఆనంద మయం_clue	|		|	
4051	|	Simple_Telugu_Words	|	ఆపద	|	danger	|	ఆపద_clue	|		|	
4052	|	Simple_Telugu_Words	|	ఆరవ 	|	sixth	|	ఆరవ _clue	|		|	
4053	|	Simple_Telugu_Words	|	ఆసనం	|	pose 	|	ఆసనం_clue	|		|	
4054	|	Simple_Telugu_Words	|	ఆశ 	|	greed 	|	ఆశ _clue	|		|	
4055	|	Simple_Telugu_Words	|	ఆట	|	play	|	ఆట_clue	|		|	
4056	|	Simple_Telugu_Words	|	ఆటంకం	|	obstacle	|	ఆటంకం_clue	|		|	
4057	|	Simple_Telugu_Words	|	ఆవల	|	other side	|	ఆవల_clue	|		|	
4058	|	Simple_Telugu_Words	|	ఆయన  	|	husband (that guy)	|	ఆయన  _clue	|		|	
4059	|	Simple_Telugu_Words	|	అబల	|	helpless woman	|	అబల_clue	|		|	
4060	|	Simple_Telugu_Words	|	అభయం	|	promise	|	అభయం_clue	|		|	
4061	|	Simple_Telugu_Words	|	అడగటం	|	the act of asking	|	అడగటం_clue	|		|	
4062	|	Simple_Telugu_Words	|	అదనం 	|	additional	|	అదనం _clue	|		|	
4063	|	Simple_Telugu_Words	|	అదరం   	|	(we will not be afraid)	|	అదరం   _clue	|		|	
4064	|	Simple_Telugu_Words	|	అధమం	|	lowest of lows	|	అధమం_clue	|		|	
4065	|	Simple_Telugu_Words	|	అధరం	|	lip	|	అధరం_clue	|		|	
4066	|	Simple_Telugu_Words	|	అహం 	|	ego	|	అహం _clue	|		|	
4067	|	Simple_Telugu_Words	|	ఐదవ 	|	fifth	|	ఐదవ _clue	|		|	
4068	|	Simple_Telugu_Words	|	ఐదవతనం	|	??????	|	ఐదవతనం_clue	|		|	
4069	|	Simple_Telugu_Words	|	అజనం	|	skin	|	అజనం_clue	|		|	
4070	|	Simple_Telugu_Words	|	అజర 	|	ageless	|	అజర _clue	|		|	
4071	|	Simple_Telugu_Words	|	అల 	|	wave	|	అల _clue	|		|	
4072	|	Simple_Telugu_Words	|	అలక	|	pout	|	అలక_clue	|		|	
4073	|	Simple_Telugu_Words	|	అలంకరణ  	|	decoration	|	అలంకరణ  _clue	|		|	
4074	|	Simple_Telugu_Words	|	అలసట  	|	being tired	|	అలసట  _clue	|		|	
4075	|	Simple_Telugu_Words	|	అమల	|	clean, pure (name)	|	అమల_clue	|		|	
4076	|	Simple_Telugu_Words	|	అమలం 	|	clean, pure	|	అమలం _clue	|		|	
4077	|	Simple_Telugu_Words	|	అమంగళకరం	|	??????	|	అమంగళకరం_clue	|		|	
4078	|	Simple_Telugu_Words	|	అమంగళం   	|	??????	|	అమంగళం   _clue	|		|	
4079	|	Simple_Telugu_Words	|	అమరం	|	eternal	|	అమరం_clue	|		|	
4080	|	Simple_Telugu_Words	|	అంబ	|	mother	|	అంబ_clue	|		|	
4081	|	Simple_Telugu_Words	|	అంబరం 	|	sky	|	అంబరం _clue	|		|	
4082	|	Simple_Telugu_Words	|	అంచన 	|	estimation	|	అంచన _clue	|		|	
4083	|	Simple_Telugu_Words	|	అండ 	|	support	|	అండ _clue	|		|	
4084	|	Simple_Telugu_Words	|	అండ దండ	|	help and support	|	అండ దండ_clue	|		|	
4085	|	Simple_Telugu_Words	|	అందం 	|	beauty	|	అందం _clue	|		|	
4086	|	Simple_Telugu_Words	|	అందం చందం	|	beauty and looks	|	అందం చందం_clue	|		|	
4087	|	Simple_Telugu_Words	|	అందనంత	|	unreachable	|	అందనంత_clue	|		|	
4088	|	Simple_Telugu_Words	|	అందరం 	|	every one	|	అందరం _clue	|		|	
4089	|	Simple_Telugu_Words	|	అంధ 	|	blind	|	అంధ _clue	|		|	
4090	|	Simple_Telugu_Words	|	అంగజ 	|	????	|	అంగజ _clue	|		|	
4091	|	Simple_Telugu_Words	|	అంగం 	|	part (of the body)	|	అంగం _clue	|		|	
4092	|	Simple_Telugu_Words	|	అంజనం	|	night	|	అంజనం_clue	|		|	
4093	|	Simple_Telugu_Words	|	అంకం	|	chapter	|	అంకం_clue	|		|	
4094	|	Simple_Telugu_Words	|	అంశం 	|	topic	|	అంశం _clue	|		|	
4095	|	Simple_Telugu_Words	|	అంత	|	????	|	అంత_clue	|		|	
4096	|	Simple_Telugu_Words	|	అంతం 	|	end	|	అంతం _clue	|		|	
4097	|	Simple_Telugu_Words	|	అంతరం	|	the gap	|	అంతరం_clue	|		|	
4098	|	Simple_Telugu_Words	|	అంతట 	|	every where	|	అంతట _clue	|		|	
4099	|	Simple_Telugu_Words	|	అనంతరం 	|	afterwards	|	అనంతరం _clue	|		|	
4100	|	Simple_Telugu_Words	|	అనవరతం 	|	all the times	|	అనవరతం _clue	|		|	
4101	|	Simple_Telugu_Words	|	అనవసరం 	|	unnecessary	|	అనవసరం _clue	|		|	
4102	|	Simple_Telugu_Words	|	అపహరణ	|	the act of stealing	|	అపహరణ_clue	|		|	
4103	|	Simple_Telugu_Words	|	అపజయం 	|	defeat	|	అపజయం _clue	|		|	
4104	|	Simple_Telugu_Words	|	అపర	|	????	|	అపర_clue	|		|	
4105	|	Simple_Telugu_Words	|	అర 	|	half	|	అర _clue	|		|	
4106	|	Simple_Telugu_Words	|	అర గంట	|	half an hour	|	అర గంట_clue	|		|	
4107	|	Simple_Telugu_Words	|	అరక 	|	plow	|	అరక _clue	|		|	
4108	|	Simple_Telugu_Words	|	అరణం 	|	dowry	|	అరణం _clue	|		|	
4109	|	Simple_Telugu_Words	|	అరవ	|	(tamil language)	|	అరవ_clue	|		|	
4110	|	Simple_Telugu_Words	|	అరవం	|	(we will not shout)	|	అరవం_clue	|		|	
4111	|	Simple_Telugu_Words	|	అసహనం 	|	impatience	|	అసహనం _clue	|		|	
4112	|	Simple_Telugu_Words	|	అసంభవం 	|	impossible	|	అసంభవం _clue	|		|	
4113	|	Simple_Telugu_Words	|	అతలం	|	?????	|	అతలం_clue	|		|	
4114	|	Simple_Telugu_Words	|	అవగతం 	|	understanding	|	అవగతం _clue	|		|	
4115	|	Simple_Telugu_Words	|	అవసరం	|	necessity	|	అవసరం_clue	|		|	
4116	|	Simple_Telugu_Words	|	అవతల  	|	other side	|	అవతల  _clue	|		|	
4117	|	Simple_Telugu_Words	|	అవయవం 	|	part (of the body)	|	అవయవం _clue	|		|	
4118	|	Simple_Telugu_Words	|	అక్షరం	|	letter, character	|	అక్షరం_clue	|		|	
4119	|	Simple_Telugu_Words	|	టు బి డన్	|		|	టు బి డన్_clue	|		|	
4120	|	Simple_Telugu_Words	|	బలం 	|	strength	|	బలం _clue	|		|	
4121	|	Simple_Telugu_Words	|	బలపం 	|	chalk	|	బలపం _clue	|		|	
4122	|	Simple_Telugu_Words	|	బలవంతం	|	forcing to do something	|	బలవంతం_clue	|		|	
4123	|	Simple_Telugu_Words	|	బండ 	|	rock bench	|	బండ _clue	|		|	
4124	|	Simple_Telugu_Words	|	బంధం 	|	relationship	|	బంధం _clue	|		|	
4125	|	Simple_Telugu_Words	|	బంజర 	|		|	బంజర _clue	|		|	
4126	|	Simple_Telugu_Words	|	బంక	|	glue	|	బంక_clue	|		|	
4127	|	Simple_Telugu_Words	|	బస 	|		|	బస _clue	|		|	
4128	|	Simple_Telugu_Words	|	బతకగలం	|	(we can live)	|	బతకగలం_clue	|		|	
4129	|	Simple_Telugu_Words	|	బతకటం 	|	the act of living	|	బతకటం _clue	|		|	
4130	|	Simple_Telugu_Words	|	బయట 	|	outside	|	బయట _clue	|		|	
4131	|	Simple_Telugu_Words	|	భగ భగ 	|	(repetition)	|	భగ భగ _clue	|		|	
4132	|	Simple_Telugu_Words	|	భగం 	|	insult	|	భగం _clue	|		|	
4133	|	Simple_Telugu_Words	|	భజన 	|	praise, prayer	|	భజన _clue	|		|	
4134	|	Simple_Telugu_Words	|	భండనం	|	war	|	భండనం_clue	|		|	
4135	|	Simple_Telugu_Words	|	భంగం 	|	obstable	|	భంగం _clue	|		|	
4136	|	Simple_Telugu_Words	|	భరణం	|	alimony	|	భరణం_clue	|		|	
4137	|	Simple_Telugu_Words	|	భరతం 	|	??????	|	భరతం _clue	|		|	
4138	|	Simple_Telugu_Words	|	భవనం 	|	building	|	భవనం _clue	|		|	
4139	|	Simple_Telugu_Words	|	భక్షణ 	|	the act of eating or distruction	|	భక్షణ _clue	|		|	
4140	|	Simple_Telugu_Words	|	భయం 	|	fear	|	భయం _clue	|		|	
4141	|	Simple_Telugu_Words	|	భయంకరం 	|	very dangerous	|	భయంకరం _clue	|		|	
4142	|	Simple_Telugu_Words	|	భయపడక 	|	without any fear (transitive)	|	భయపడక _clue	|		|	
4143	|	Simple_Telugu_Words	|	చదరంగం 	|	chess	|	చదరంగం _clue	|		|	
4144	|	Simple_Telugu_Words	|	చదరం	|	flat, without any bends or folds	|	చదరం_clue	|		|	
4145	|	Simple_Telugu_Words	|	చదవడం 	|	reading	|	చదవడం _clue	|		|	
4146	|	Simple_Telugu_Words	|	చక చక	|	(repetition)	|	చక చక_clue	|		|	
4147	|	Simple_Telugu_Words	|	చలం 	|	????	|	చలం _clue	|		|	
4148	|	Simple_Telugu_Words	|	చలనం	|	movement	|	చలనం_clue	|		|	
4149	|	Simple_Telugu_Words	|	చంచల	|	lightening	|	చంచల_clue	|		|	
4150	|	Simple_Telugu_Words	|	చంచలం	|	??????	|	చంచలం_clue	|		|	
4151	|	Simple_Telugu_Words	|	చంక 	|	arm pit	|	చంక _clue	|		|	
4152	|	Simple_Telugu_Words	|	చంపటం 	|	the act of killing	|	చంపటం _clue	|		|	
4153	|	Simple_Telugu_Words	|	చపలం	|	mad mind	|	చపలం_clue	|		|	
4154	|	Simple_Telugu_Words	|	చర చర 	|	(repetition)	|	చర చర _clue	|		|	
4155	|	Simple_Telugu_Words	|	చరం 	|	movable, capable of moving	|	చరం _clue	|		|	
4156	|	Simple_Telugu_Words	|	చరణం 	|	the feet, stanza in a poem	|	చరణం _clue	|		|	
4157	|	Simple_Telugu_Words	|	చవక  	|	cheap	|	చవక  _clue	|		|	
4158	|	Simple_Telugu_Words	|	ఛందం 	|	prosody, poetic measure	|	ఛందం _clue	|		|	
4159	|	Simple_Telugu_Words	|	ఛరక  	|	spinning wheel	|	ఛరక  _clue	|		|	
4160	|	Simple_Telugu_Words	|	దడ	|	fear	|	దడ_clue	|		|	
4161	|	Simple_Telugu_Words	|	దడ దడ 	|	(repetition)	|	దడ దడ _clue	|		|	
4162	|	Simple_Telugu_Words	|	దహనం	|	the act of burning	|	దహనం_clue	|		|	
4163	|	Simple_Telugu_Words	|	దండ 	|	garland	|	దండ _clue	|		|	
4164	|	Simple_Telugu_Words	|	దండగ	|	pure waste	|	దండగ_clue	|		|	
4165	|	Simple_Telugu_Words	|	దండకం 	|	poems 	|	దండకం _clue	|		|	
4166	|	Simple_Telugu_Words	|	దండం 	|	the act of folding hands in respect	|	దండం _clue	|		|	
4167	|	Simple_Telugu_Words	|	దండం 	|	punishment	|	దండం _clue	|		|	
4168	|	Simple_Telugu_Words	|	దండన 	|	sentence (for sin/crime)	|	దండన _clue	|		|	
4169	|	Simple_Telugu_Words	|	దంతం	|	teeth	|	దంతం_clue	|		|	
4170	|	Simple_Telugu_Words	|	దశ	|	direction	|	దశ_clue	|		|	
4171	|	Simple_Telugu_Words	|	దశం	|	??????	|	దశం_clue	|		|	
4172	|	Simple_Telugu_Words	|	దశరథ	|	??????	|	దశరథ_clue	|		|	
4173	|	Simple_Telugu_Words	|	దయ	|	kindness	|	దయ_clue	|		|	
4174	|	Simple_Telugu_Words	|	ఢమ ఢమ	|	(repetition)	|	ఢమ ఢమ_clue	|		|	
4175	|	Simple_Telugu_Words	|	ఢం ఢం 	|		|	ఢం ఢం _clue	|		|	
4176	|	Simple_Telugu_Words	|	ధన ధన	|	(repetition)	|	ధన ధన_clue	|		|	
4177	|	Simple_Telugu_Words	|	ధనం 	|	money	|	ధనం _clue	|		|	
4178	|	Simple_Telugu_Words	|	ధర	|	price	|	ధర_clue	|		|	
4179	|	Simple_Telugu_Words	|	ఎచట 	|	where	|	ఎచట _clue	|		|	
4180	|	Simple_Telugu_Words	|	ఎద 	|	heart	|	ఎద _clue	|		|	
4181	|	Simple_Telugu_Words	|	ఎడద 	|	ma-na-ssu	|	ఎడద _clue	|		|	
4182	|	Simple_Telugu_Words	|	ఎడమ 	|	left	|	ఎడమ _clue	|		|	
4183	|	Simple_Telugu_Words	|	ఏడవ 	|	seventh	|	ఏడవ _clue	|		|	
4184	|	Simple_Telugu_Words	|	ఏకం 	|	unity	|	ఏకం _clue	|		|	
4185	|	Simple_Telugu_Words	|	ఎగరటం 	|	the act of flying	|	ఎగరటం _clue	|		|	
4186	|	Simple_Telugu_Words	|	ఎకరం	|	one acre	|	ఎకరం_clue	|		|	
4187	|	Simple_Telugu_Words	|	ఎండ	|	sunny	|	ఎండ_clue	|		|	
4188	|	Simple_Telugu_Words	|	ఎంత 	|	how much	|	ఎంత _clue	|		|	
4189	|	Simple_Telugu_Words	|	గబ గబ 	|	(repetition)	|	గబ గబ _clue	|		|	
4190	|	Simple_Telugu_Words	|	గద	|	mace	|	గద_clue	|		|	
4191	|	Simple_Telugu_Words	|	గడ	|	pole	|	గడ_clue	|		|	
4192	|	Simple_Telugu_Words	|	గడప 	|	gateway to the house	|	గడప _clue	|		|	
4193	|	Simple_Telugu_Words	|	గగనం 	|	sky	|	గగనం _clue	|		|	
4194	|	Simple_Telugu_Words	|	గగనతలం	|	the surface of the sky	|	గగనతలం_clue	|		|	
4195	|	Simple_Telugu_Words	|	గజ గజ 	|	(repetition)	|	గజ గజ _clue	|		|	
4196	|	Simple_Telugu_Words	|	గజం 	|	elephant	|	గజం _clue	|		|	
4197	|	Simple_Telugu_Words	|	గజం 	|	yard	|	గజం _clue	|		|	
4198	|	Simple_Telugu_Words	|	గల గల	|	(repetition)	|	గల గల_clue	|		|	
4199	|	Simple_Telugu_Words	|	గళం 	|	voice	|	గళం _clue	|		|	
4200	|	Simple_Telugu_Words	|	గమనం 	|	path	|	గమనం _clue	|		|	
4201	|	Simple_Telugu_Words	|	గండం 	|	danger	|	గండం _clue	|		|	
4202	|	Simple_Telugu_Words	|	గంధం 	|	sandalwood paste	|	గంధం _clue	|		|	
4203	|	Simple_Telugu_Words	|	గంగ 	|	(the name of a river)	|	గంగ _clue	|		|	
4204	|	Simple_Telugu_Words	|	గంప	|	basket	|	గంప_clue	|		|	
4205	|	Simple_Telugu_Words	|	గంట 	|	hour	|	గంట _clue	|		|	
4206	|	Simple_Telugu_Words	|	గంత 	|	cover	|	గంత _clue	|		|	
4207	|	Simple_Telugu_Words	|	గణం	|		|	గణం_clue	|		|	
4208	|	Simple_Telugu_Words	|	గరళం 	|	poison	|	గరళం _clue	|		|	
4209	|	Simple_Telugu_Words	|	గతం 	|	past	|	గతం _clue	|		|	
4210	|	Simple_Telugu_Words	|	ఘంట  	|	bell	|	ఘంట  _clue	|		|	
4211	|	Simple_Telugu_Words	|	ఘనం 	|	great thing, great status	|	ఘనం _clue	|		|	
4212	|	Simple_Telugu_Words	|	ఘనం 	|		|	ఘనం _clue	|		|	
4213	|	Simple_Telugu_Words	|	ఘనత 	|		|	ఘనత _clue	|		|	
4214	|	Simple_Telugu_Words	|	ఘటం	|	large water pot	|	ఘటం_clue	|		|	
4215	|	Simple_Telugu_Words	|	ఘటన 	|		|	ఘటన _clue	|		|	
4216	|	Simple_Telugu_Words	|	హలం 	|	plow	|	హలం _clue	|		|	
4217	|	Simple_Telugu_Words	|	హంస 	|	swan	|	హంస _clue	|		|	
4218	|	Simple_Telugu_Words	|	హరణం 	|		|	హరణం _clue	|		|	
4219	|	Simple_Telugu_Words	|	హఠం 	|		|	హఠం _clue	|		|	
4220	|	Simple_Telugu_Words	|	ఇభం	|	elephant	|	ఇభం_clue	|		|	
4221	|	Simple_Telugu_Words	|	ఇచట	|	here	|	ఇచట_clue	|		|	
4222	|	Simple_Telugu_Words	|	ఈతరం 	|	this generation	|	ఈతరం _clue	|		|	
4223	|	Simple_Telugu_Words	|	ఈ తరం జంట	|	the pair from this generation	|	ఈ తరం జంట_clue	|		|	
4224	|	Simple_Telugu_Words	|	ఈగ 	|	house fly	|	ఈగ _clue	|		|	
4225	|	Simple_Telugu_Words	|	ఈక	|	feather	|	ఈక_clue	|		|	
4226	|	Simple_Telugu_Words	|	ఈల 	|	whistle	|	ఈల _clue	|		|	
4227	|	Simple_Telugu_Words	|	ఈత	|	swimming	|	ఈత_clue	|		|	
4228	|	Simple_Telugu_Words	|	ఈయన 	|	husband (this guy)	|	ఈయన _clue	|		|	
4229	|	Simple_Telugu_Words	|	ఇంత 	|	this much	|	ఇంత _clue	|		|	
4230	|	Simple_Telugu_Words	|	ఇతర 	|	other than this, everything else	|	ఇతర _clue	|		|	
4231	|	Simple_Telugu_Words	|	జడ 	|	plaited hair	|	జడ _clue	|		|	
4232	|	Simple_Telugu_Words	|	జగడం 	|	fight	|	జగడం _clue	|		|	
4233	|	Simple_Telugu_Words	|	జగం 	|	universe	|	జగం _clue	|		|	
4234	|	Simple_Telugu_Words	|	జగనం	|		|	జగనం_clue	|		|	
4235	|	Simple_Telugu_Words	|	జలధరం	|	water pot	|	జలధరం_clue	|		|	
4236	|	Simple_Telugu_Words	|	జలగ 	|	leech	|	జలగ _clue	|		|	
4237	|	Simple_Telugu_Words	|	జలం	|	water	|	జలం_clue	|		|	
4238	|	Simple_Telugu_Words	|	జలమయం 	|	full of water	|	జలమయం _clue	|		|	
4239	|	Simple_Telugu_Words	|	జమ 	|	deposit	|	జమ _clue	|		|	
4240	|	Simple_Telugu_Words	|	జంట 	|	pair	|	జంట _clue	|		|	
4241	|	Simple_Telugu_Words	|	జన పదం	|		|	జన పదం_clue	|		|	
